Year,title,tconst,original_title_imdb,runtime_minutes,genres,averagerating,numvotes,original_language,original_title_mvdb,release_date_imdb,genre1,genre2,genre3,release_date_tn,domestic_gross,worldwide_gross,budget
2014,Nightcrawler,tt2872718,Nightcrawler,117.0,"Crime,Drama,Thriller",7.9,404476.0,en,Nightcrawler,2014-10-31,Crime,Drama,Thriller,"Oct 31, 2014","$32,381,218","$50,334,418",8500000.0
2014,No Good Deed,tt2011159,No Good Deed,84.0,"Action,Crime,Drama",5.6,16045.0,en,No Good Deed,2014-09-12,Action,Crime,Drama,"Sep 12, 2014","$52,543,632","$54,323,210",13200000.0
2014,Noah,tt1959490,Noah,138.0,"Action,Adventure,Drama",5.8,229326.0,en,Noah,2014-03-28,Action,Adventure,Drama,"Mar 28, 2014","$101,200,044","$352,831,065",160000000.0
2014,Noah,tt1959490,Noah,138.0,"Action,Adventure,Drama",5.8,229326.0,en,Noah,2014-03-25,Action,Adventure,Drama,"Mar 28, 2014","$101,200,044","$352,831,065",160000000.0
2014,Non-Stop,tt2024469,Non-Stop,106.0,"Action,Mystery,Thriller",7.0,234717.0,en,Non-Stop,2014-02-28,Action,Mystery,Thriller,"Feb 28, 2014","$91,742,160","$222,383,055",50000000.0
2014,Not Cool,tt3569356,Not Cool,93.0,"Comedy,Drama,Romance",4.5,5089.0,en,Not Cool,2014-09-23,Comedy,Drama,Romance,"Sep 19, 2014","$35,688","$35,688",800000.0
2014,Obvious Child,tt2910274,Obvious Child,84.0,"Comedy,Drama,Romance",6.8,21536.0,en,Obvious Child,2014-06-06,Comedy,Drama,Romance,"Jun 6, 2014","$3,122,616","$3,324,070",1000000.0
2014,Ouija,tt1204977,Ouija,89.0,"Horror,Mystery,Thriller",4.5,44054.0,en,Ouija,2014-10-24,Horror,Mystery,Thriller,"Oct 24, 2014","$50,856,010","$103,300,632",8000000.0
2014,Paranormal Activity: The Marked Ones,tt2473682,Paranormal Activity: The Marked Ones,84.0,"Horror,Mystery,Thriller",5.0,37147.0,en,Paranormal Activity: The Marked Ones,2014-01-03,Horror,Mystery,Thriller,"Jan 3, 2014","$32,462,372","$90,904,854",9200000.0
2014,Penguins of Madagascar,tt1911658,Penguins of Madagascar,92.0,"Adventure,Animation,Comedy",6.7,72551.0,en,Penguins of Madagascar,2014-11-26,Adventure,Animation,Comedy,"Nov 26, 2014","$83,350,911","$366,942,531",132000000.0
2014,Plastic,tt2556874,Plastic,102.0,"Action,Comedy,Crime",6.0,7234.0,en,Plastic,2014-09-26,Action,Comedy,Crime,"Sep 26, 2014",$0,"$575,371","$10,000,000"
2014,Pompeii,tt1921064,Pompeii,105.0,"Action,Adventure,Drama",5.5,100467.0,en,Pompeii,2014-02-21,Action,Adventure,Drama,"Feb 21, 2014","$23,169,033","$108,469,033",100000000.0
2014,Pump,tt2630916,Pump!,88.0,Documentary,7.7,608.0,en,Pump!,2014-09-19,Documentary,,,"Sep 19, 2014","$72,277","$72,277","$2,000,000"
2014,Reach Me,tt0959306,Reach Me,95.0,"Comedy,Crime,Drama",4.9,2304.0,en,Reach Me,2014-03-14,Comedy,Crime,Drama,"Nov 21, 2014",$0,$0,5000000.0
2014,Ride Along,tt1408253,Ride Along,99.0,"Action,Comedy,Crime",6.2,94529.0,en,Ride Along,2014-01-17,Action,Comedy,Crime,"Jan 17, 2014","$134,202,565","$153,733,800",25000000.0
2014,Rio 2,tt2357291,Rio 2,101.0,"Adventure,Animation,Comedy",6.3,72209.0,en,Rio 2,2014-04-11,Adventure,Animation,Comedy,"Apr 11, 2014","$131,538,435","$492,846,291",103000000.0
2014,RoboCop,tt1234721,RoboCop,117.0,"Action,Crime,Sci-Fi",6.2,205798.0,en,RoboCop,2014-02-12,Action,Crime,Sci-Fi,"Feb 12, 2014","$58,607,007","$242,981,799",130000000.0
2014,Rosewater,tt2752688,Rosewater,103.0,"Biography,Drama",6.6,9836.0,en,Rosewater,2014-11-07,Biography,Drama,,"Nov 14, 2014","$3,128,941","$3,185,717",10000000.0
2014,Rudderless,tt1798243,Rudderless,105.0,"Comedy,Drama,Music",7.5,16303.0,en,Rudderless,2014-10-17,Comedy,Drama,Music,"Oct 17, 2014","$56,001","$567,219",5000000.0
2014,Sabotage,tt1742334,Sabotage,109.0,"Action,Crime,Drama",5.7,55597.0,en,Sabotage,2014-03-28,Action,Crime,Drama,"Mar 28, 2014","$10,508,518","$18,376,443",35000000.0
2014,Sex Tape,tt1956620,Sex Tape,94.0,"Comedy,Romance",5.1,100520.0,en,Sex Tape,2014-07-18,Comedy,Romance,,"Jul 18, 2014","$38,543,473","$126,069,509",40000000.0
2014,Sin City: A Dame to Kill For,tt0458481,Sin City: A Dame to Kill For,102.0,"Crime,Thriller",6.5,140666.0,en,Sin City: A Dame to Kill For,2014-08-22,Crime,Thriller,,"Aug 22, 2014","$13,757,804","$40,650,842",65000000.0
2014,Son of God,tt3210686,Son of God,138.0,"Biography,Drama,History",5.8,17606.0,en,Son of God,2014-02-28,Biography,Drama,History,"Feb 28, 2014","$59,700,064","$70,949,793",22000000.0
2014,St. Vincent,tt2170593,St. Vincent,102.0,"Comedy,Drama",7.3,89372.0,en,St. Vincent,2014-10-31,Comedy,Drama,,"Oct 10, 2014","$44,137,712","$54,837,234","$13,000,000"
2014,Swelter,tt2112277,Swelter,96.0,"Action,Crime,Drama",4.6,2536.0,en,Swelter,2014-04-20,Action,Crime,Drama,"Aug 12, 2014",$0,"$44,197",8000000.0
2014,Tammy,tt2103254,Tammy,97.0,"Comedy,Romance",4.9,44345.0,en,Tammy,2014-07-03,Comedy,Romance,,"Jul 2, 2014","$84,525,432","$96,407,655","$20,000,000"
2014,Teenage Mutant Ninja Turtles,tt1291150,Teenage Mutant Ninja Turtles,101.0,"Action,Adventure,Comedy",5.8,192220.0,en,Teenage Mutant Ninja Turtles,2014-08-08,Action,Adventure,Comedy,"Aug 8, 2014","$191,204,754","$485,004,754",150000000.0
2014,Test,tt4131188,Ispytanie,96.0,Drama,7.2,423.0,ru,Испытание,2014-10-10,Drama,,,"Jun 6, 2014","$18,823","$18,823","$250,000"
2014,Test,tt4131188,Ispytanie,96.0,Drama,7.2,423.0,en,Test,2014-09-27,Drama,,,"Jun 6, 2014","$18,823","$18,823","$250,000"
2014,That Awkward Moment,tt1800246,That Awkward Moment,94.0,"Comedy,Romance",6.2,92148.0,en,That Awkward Moment,2014-01-31,Comedy,Romance,,"Jan 31, 2014","$26,068,955","$53,068,955",8000000.0
2014,The Amazing Spider-Man 2,tt1872181,The Amazing Spider-Man 2,142.0,"Action,Adventure,Sci-Fi",6.6,388363.0,en,The Amazing Spider-Man 2,2014-05-02,Action,Adventure,Sci-Fi,"May 2, 2014","$202,853,933","$708,996,336",293000000.0
2014,The Babadook,tt2321549,The Babadook,94.0,"Drama,Horror",6.8,171411.0,en,The Babadook,2014-11-28,Drama,Horror,,"Nov 28, 2014","$950,792","$7,482,387",2000000.0
2014,The Best of Me,tt1972779,The Best of Me,118.0,"Drama,Romance",6.7,59750.0,en,The Best of Me,2014-10-17,Drama,Romance,,"Oct 17, 2014","$26,766,213","$41,059,418",26000000.0
2014,The Book of Life,tt2262227,The Book of Life,95.0,"Adventure,Animation,Comedy",7.3,59486.0,en,The Book of Life,2014-10-17,Adventure,Animation,Comedy,"Oct 17, 2014","$50,151,543","$97,651,543",50000000.0
2014,The Boxtrolls,tt0787474,The Boxtrolls,96.0,"Adventure,Animation,Comedy",6.8,50763.0,en,The Boxtrolls,2014-09-26,Adventure,Animation,Comedy,"Sep 26, 2014","$50,837,305","$111,946,251",60000000.0
2014,The Drop,tt1600196,The Drop,106.0,"Crime,Drama",7.1,132161.0,en,The Drop,2014-09-12,Crime,Drama,,"Sep 12, 2014","$10,724,389","$19,054,534",12600000.0
2014,The Equalizer,tt0455944,The Equalizer,132.0,"Action,Crime,Thriller",7.2,302302.0,en,The Equalizer,2014-09-26,Action,Crime,Thriller,"Sep 26, 2014","$101,530,738","$192,903,624",73000000.0
2014,The Expendables 3,tt2333784,The Expendables 3,126.0,"Action,Adventure,Thriller",6.1,156432.0,en,The Expendables 3,2014-08-15,Action,Adventure,Thriller,"Aug 15, 2014","$39,322,544","$209,461,378",100000000.0
2014,The Fault in Our Stars,tt2582846,The Fault in Our Stars,126.0,"Drama,Romance",7.7,315135.0,en,The Fault in Our Stars,2014-05-16,Drama,Romance,,"Jun 6, 2014","$124,872,350","$307,166,834","$12,000,000"
2014,The Gambler,tt2039393,The Gambler,111.0,"Crime,Drama,Thriller",6.0,59995.0,en,The Gambler,2014-12-25,Crime,Drama,Thriller,"Dec 10, 2014","$33,680,992","$38,718,031",31000000.0
2014,The Giver,tt0435651,The Giver,97.0,"Drama,Romance,Sci-Fi",6.5,104999.0,en,The Giver,2014-08-11,Drama,Romance,Sci-Fi,"Aug 15, 2014","$45,090,374","$66,540,205",25000000.0
2014,The Grand Budapest Hotel,tt2278388,The Grand Budapest Hotel,99.0,"Adventure,Comedy,Crime",8.1,633604.0,en,The Grand Budapest Hotel,2014-03-07,Adventure,Comedy,Crime,"Mar 7, 2014","$59,076,019","$163,981,261",25000000.0
2014,The Hobbit: The Battle of the Five Armies,tt2310332,The Hobbit: The Battle of the Five Armies,144.0,"Adventure,Fantasy",7.4,438621.0,en,The Hobbit: The Battle of the Five Armies,2014-12-17,Adventure,Fantasy,,"Dec 17, 2014","$255,119,788","$945,577,621",300000000.0
2014,The Homesman,tt2398231,The Homesman,122.0,"Drama,Western",6.6,27724.0,en,The Homesman,2014-08-29,Drama,Western,,"Nov 14, 2014","$2,429,989","$8,217,571",16000000.0
2014,The Hundred-Foot Journey,tt2980648,The Hundred-Foot Journey,122.0,"Comedy,Drama",7.3,69562.0,en,The Hundred-Foot Journey,2014-08-08,Comedy,Drama,,"Aug 8, 2014","$54,235,441","$94,270,488",22000000.0
2014,The Hunger Games: Mockingjay - Part 1,tt1951265,The Hunger Games: Mockingjay - Part 1,123.0,"Action,Adventure,Sci-Fi",6.6,379050.0,en,The Hunger Games: Mockingjay - Part 1,2014-11-21,Action,Adventure,Sci-Fi,"Nov 21, 2014","$337,135,885","$766,575,131",140000000.0
2014,The Imitation Game,tt2084970,The Imitation Game,114.0,"Biography,Drama,Thriller",8.0,620834.0,en,The Imitation Game,2014-12-19,Biography,Drama,Thriller,"Nov 28, 2014","$91,125,143","$227,740,463",14000000.0
2014,The Interview,tt2788710,The Interview,112.0,Comedy,6.5,286341.0,en,The Interview,2014-12-25,Comedy,,,"Feb 6, 2014","$6,105,175","$12,342,632",44000000.0
2014,The Judge,tt1872194,The Judge,141.0,"Crime,Drama",7.4,162952.0,en,The Judge,2014-10-10,Crime,Drama,,"Oct 10, 2014","$47,119,388","$76,119,388",50000000.0
2014,The Legend of Hercules,tt1043726,The Legend of Hercules,99.0,"Action,Adventure,Fantasy",4.2,50352.0,en,The Legend of Hercules,2014-01-10,Action,Adventure,Fantasy,"Jan 10, 2014","$18,848,538","$58,953,319",70000000.0
2014,The Lego Movie,tt1490017,The Lego Movie,100.0,"Action,Adventure,Animation",7.8,304179.0,en,The Lego Movie,2014-02-07,Action,Adventure,Animation,"Feb 7, 2014","$257,784,718","$457,729,388",65000000.0
2014,The Maze Runner,tt1790864,The Maze Runner,113.0,"Action,Mystery,Sci-Fi",6.8,387038.0,en,The Maze Runner,2014-09-19,Action,Mystery,Sci-Fi,"Sep 19, 2014","$102,427,862","$348,319,861",34000000.0
2014,The Monuments Men,tt2177771,The Monuments Men,118.0,"Comedy,Drama,History",6.1,117638.0,en,The Monuments Men,2014-02-07,Comedy,Drama,History,"Feb 7, 2014","$78,031,620","$158,702,748",91000000.0
2014,The November Man,tt2402157,The November Man,108.0,"Action,Crime,Thriller",6.3,59293.0,en,The November Man,2014-08-27,Action,Crime,Thriller,"Aug 27, 2014","$25,018,119","$34,820,335",15000000.0
2014,The Nut Job,tt1821658,The Nut Job,85.0,"Adventure,Animation,Comedy",5.7,24587.0,en,The Nut Job,2014-01-17,Adventure,Animation,Comedy,"Jan 17, 2014","$64,251,538","$122,529,966",43000000.0
2014,The Other Woman,tt2203939,The Other Woman,109.0,"Comedy,Romance",6.0,122889.0,en,The Other Woman,2014-04-25,Comedy,Romance,,"Apr 25, 2014","$83,911,193","$195,111,193",40000000.0
2014,The Prince,tt1085492,The Prince,93.0,"Action,Thriller",4.6,16048.0,en,The Prince,2014-08-22,Action,Thriller,,"Aug 22, 2014",$0,$0,18000000.0
2014,The Prince,tt3918106,Ksiaze,71.0,Unknown,,,en,The Prince,2014-08-22,Unknown,,,"Aug 22, 2014",$0,$0,18000000.0
2014,The Prince,tt4161288,Shah-zadeh,92.0,Drama,,,en,The Prince,2014-08-22,Drama,,,"Aug 22, 2014",$0,$0,18000000.0
2014,The Purge: Anarchy,tt2975578,The Purge: Anarchy,103.0,"Action,Horror,Sci-Fi",6.5,126203.0,en,The Purge: Anarchy,2014-07-18,Action,Horror,Sci-Fi,"Jul 18, 2014","$71,562,550","$111,534,881",11000000.0
2014,The Rover,tt2345737,The Rover,103.0,"Action,Crime,Drama",6.4,40576.0,en,The Rover,2014-07-18,Action,Crime,Drama,"Jun 13, 2014","$1,109,199","$3,180,252","$8,500,000"
2014,The Signal,tt2910814,The Signal,97.0,"Drama,Mystery,Sci-Fi",6.1,58407.0,en,The Signal,2014-06-13,Drama,Mystery,Sci-Fi,"Jun 13, 2014","$600,896","$2,665,322",4000000.0
2014,The Skeleton Twins,tt1571249,The Skeleton Twins,93.0,"Comedy,Drama,Romance",6.8,36793.0,en,The Skeleton Twins,2014-09-12,Comedy,Drama,Romance,"Sep 12, 2014","$5,284,309","$5,797,192",1000000.0
2014,The Sleepwalker,tt2723576,The Sleepwalker,91.0,Drama,4.9,632.0,en,The Sleepwalker,2014-01-20,Drama,,,"Nov 21, 2014","$2,636","$2,636","$1,100,000"
2014,The Theory of Everything,tt2980516,The Theory of Everything,123.0,"Biography,Drama,Romance",7.7,361534.0,en,The Theory of Everything,2014-11-26,Biography,Drama,Romance,"Nov 7, 2014","$35,893,537","$123,327,692",15000000.0
2014,The Word,tt3509804,Obietnica,97.0,"Drama,Thriller",4.9,344.0,pl,Obietnica,2014-04-22,Drama,Thriller,,"Mar 14, 2014","$3,648","$3,648",11000000.0
2014,They Came Together,tt2398249,They Came Together,83.0,"Comedy,Romance",5.5,19832.0,en,They Came Together,2014-06-27,Comedy,Romance,,"Jun 27, 2014",$0,"$82,780",3000000.0
2014,Think Like a Man Too,tt2239832,Think Like a Man Too,106.0,"Comedy,Romance",5.8,18533.0,en,Think Like a Man Too,2014-06-20,Comedy,Romance,,"Jun 20, 2014","$65,028,687","$70,027,933",24000000.0
2014,Top Five,tt2784678,Top Five,102.0,"Comedy,Romance",6.4,24744.0,en,Top Five,2014-12-12,Comedy,Romance,,"Dec 12, 2014","$25,317,379","$26,001,741",12000000.0
2014,Transcendence,tt2209764,Transcendence,119.0,"Action,Drama,Sci-Fi",6.3,204481.0,en,Transcendence,2014-04-17,Action,Drama,Sci-Fi,"Apr 18, 2014","$23,022,309","$103,039,258",150000000.0
2014,Transformers: Age of Extinction,tt2109248,Transformers: Age of Extinction,165.0,"Action,Adventure,Sci-Fi",5.7,283486.0,en,Transformers: Age of Extinction,2014-06-27,Action,Adventure,Sci-Fi,"Jun 27, 2014","$245,439,076","$1,104,039,076",210000000.0
2014,Tusk,tt3099498,Tusk,102.0,"Comedy,Drama,Horror",5.3,40827.0,en,Tusk,2014-09-19,Comedy,Drama,Horror,"Sep 19, 2014","$1,821,983","$1,887,554",3000000.0
2014,Two Night Stand,tt2140619,Two Night Stand,86.0,"Comedy,Romance",6.4,60510.0,en,Two Night Stand,2014-09-26,Comedy,Romance,,"Sep 26, 2014","$15,600","$868,081",1645000.0
2014,Unbroken,tt1809398,Unbroken,137.0,"Biography,Drama,Sport",7.2,129981.0,en,Unbroken,2014-12-25,Biography,Drama,Sport,"Dec 25, 2014","$115,637,895","$163,527,824",65000000.0
2014,Veronica Mars,tt2771372,Veronica Mars,107.0,"Crime,Drama,Mystery",6.8,46751.0,en,Veronica Mars,2014-03-14,Crime,Drama,Mystery,"Mar 14, 2014","$3,322,127","$3,485,383",6000000.0
2014,When the Game Stands Tall,tt2247476,When the Game Stands Tall,115.0,"Drama,Family,Sport",6.7,14498.0,en,When the Game Stands Tall,2014-08-22,Drama,Family,Sport,"Aug 22, 2014","$30,127,963","$30,138,912",15000000.0
2014,Whiplash,tt2582802,Whiplash,106.0,"Drama,Music",8.5,616916.0,en,Whiplash,2014-10-10,Drama,Music,,"Oct 10, 2014","$13,092,006","$38,969,037",3300000.0
2014,Wild,tt2305051,Wild,115.0,"Adventure,Biography,Drama",7.1,110138.0,en,Wild,2014-12-05,Adventure,Biography,Drama,"Dec 3, 2014","$37,880,356","$52,460,543",15000000.0
2014,Wish I Was Here,tt2870708,Wish I Was Here,106.0,"Comedy,Drama",6.7,34907.0,en,Wish I Was Here,2014-01-18,Comedy,Drama,,"Jul 18, 2014","$3,591,299","$6,591,365",6000000.0
2014,Wolves,tt1403241,Wolves,91.0,"Action,Fantasy,Horror",5.3,7312.0,en,Wolves,2014-11-14,Action,Fantasy,Horror,"Nov 14, 2014",$0,"$94,953",18000000.0
2014,X-Men: Days of Future Past,tt1877832,X-Men: Days of Future Past,132.0,"Action,Adventure,Sci-Fi",8.0,620079.0,en,X-Men: Days of Future Past,2014-05-23,Action,Adventure,Sci-Fi,"May 23, 2014","$233,921,534","$747,862,775",220000000.0
2015,#Horror,tt3526286,#Horror,101.0,"Crime,Drama,Horror",3.0,3092.0,de,#Horror,2015-11-20,Crime,Drama,Horror,"Nov 20, 2015",$0,$0,"$1,500,000"
2015,10 Days in a Madhouse,tt3453052,10 Days in a Madhouse,111.0,Drama,6.7,1114.0,en,10 Days in a Madhouse,2015-11-20,Drama,,,"Nov 11, 2015","$14,616","$14,616",12000000.0
2015,90 Minutes in Heaven,tt4337690,90 Minutes in Heaven,121.0,Drama,4.8,3105.0,en,90 Minutes in Heaven,2015-09-11,Drama,,,"Sep 11, 2015","$4,816,142","$4,816,142",5000000.0
2015,A Walk in the Woods,tt1178665,A Walk in the Woods,104.0,"Adventure,Biography,Comedy",6.3,22033.0,en,A Walk in the Woods,2015-09-02,Adventure,Biography,Comedy,"Sep 2, 2015","$29,499,394","$37,119,358",8000000.0
2015,AWOL-72,tt2048865,AWOL-72,82.0,"Action,Thriller",3.8,785.0,en,AWOL-72,2015-08-07,Action,Thriller,,"Dec 31, 2015",$0,$0,"$3,000,000"
2015,Accidental Love,tt1137470,Accidental Love,100.0,"Comedy,Romance",4.1,7048.0,en,Accidental Love,2015-02-10,Comedy,Romance,,"Mar 17, 2015",$0,"$135,436",26000000.0
2015,Aloha,tt1243974,Aloha,105.0,"Comedy,Drama,Romance",5.4,54646.0,en,Aloha,2015-05-29,Comedy,Drama,Romance,"May 29, 2015","$21,052,030","$25,387,091",52000000.0
2015,Alvin and the Chipmunks: The Road Chip,tt2974918,Alvin and the Chipmunks: The Road Chip,92.0,"Adventure,Animation,Comedy",5.1,14507.0,en,Alvin and the Chipmunks: The Road Chip,2015-12-18,Adventure,Animation,Comedy,"Dec 18, 2015","$85,886,987","$249,517,956",90000000.0
2015,American Hero,tt4733536,American Hero,86.0,"Action,Comedy,Drama",4.9,3661.0,en,American Hero,2015-12-11,Action,Comedy,Drama,"Dec 11, 2015",$0,$26,1000000.0
2015,American Ultra,tt3316948,American Ultra,96.0,"Action,Comedy,Sci-Fi",6.1,76769.0,en,American Ultra,2015-08-21,Action,Comedy,Sci-Fi,"Aug 21, 2015","$14,439,985","$30,295,028",28000000.0
2015,Anomalisa,tt2401878,Anomalisa,90.0,"Animation,Comedy,Drama",7.3,58010.0,en,Anomalisa,2015-12-30,Animation,Comedy,Drama,"Dec 30, 2015","$3,759,286","$5,706,168",8000000.0
2015,Ant-Man,tt0478970,Ant-Man,117.0,"Action,Adventure,Comedy",7.3,501213.0,en,Ant-Man,2015-07-17,Action,Adventure,Comedy,"Jul 17, 2015","$180,202,163","$518,858,449",169300000.0
2015,Area 51,tt1519461,Area 51,91.0,"Horror,Sci-Fi,Thriller",4.2,11537.0,en,Area 51,2015-05-15,Horror,Sci-Fi,Thriller,"May 15, 2015","$7,556","$7,556","$5,000,000"
2015,Avengers: Age of Ultron,tt2395427,Avengers: Age of Ultron,141.0,"Action,Adventure,Sci-Fi",7.3,665594.0,en,Avengers: Age of Ultron,2015-05-01,Action,Adventure,Sci-Fi,"May 1, 2015","$459,005,868","$1,403,013,963","$330,600,000"
2015,Bajrangi Bhaijaan,tt3863552,Bajrangi Bhaijaan,163.0,"Action,Comedy,Drama",8.0,63747.0,hi,बजरंगी भाईजान,2015-07-17,Action,Comedy,Drama,"Jul 17, 2015","$8,178,001","$121,778,347","$13,000,000"
2015,Black Mass,tt1355683,Black Mass,123.0,"Biography,Crime,Drama",6.9,155847.0,en,Black Mass,2015-09-18,Biography,Crime,Drama,"Sep 18, 2015","$62,575,678","$98,837,872",53000000.0
2015,Blackhat,tt2717822,Blackhat,133.0,"Action,Crime,Thriller",5.4,48427.0,en,Blackhat,2015-01-16,Action,Crime,Thriller,"Jan 16, 2015","$8,005,980","$19,665,004",70000000.0
2015,Bone Tomahawk,tt2494362,Bone Tomahawk,132.0,"Adventure,Drama,Horror",7.1,70298.0,en,Bone Tomahawk,2015-10-23,Adventure,Drama,Horror,"Oct 23, 2015",$0,"$475,846",1800000.0
2015,Bridge of Spies,tt3682448,Bridge of Spies,142.0,"Drama,History,Thriller",7.6,263004.0,en,Bridge of Spies,2015-10-16,Drama,History,Thriller,"Oct 16, 2015","$72,313,754","$162,498,338",40000000.0
2015,Broken Horses,tt2503954,Broken Horses,101.0,"Action,Crime,Drama",5.7,1957.0,en,Broken Horses,2015-04-10,Action,Crime,Drama,"Sep 1, 2015",$0,"$3,471","$15,000,000"
2015,Brooklyn,tt2381111,Brooklyn,117.0,"Drama,Romance",7.5,117021.0,en,Brooklyn,2015-11-04,Drama,Romance,,"Nov 4, 2015","$38,322,743","$62,076,141",11000000.0
2015,Brotherly Love,tt3262990,Brotherly Love,89.0,Drama,6.7,1587.0,en,Brotherly Love,2015-04-24,Drama,,,"Apr 24, 2015","$478,595","$478,595",1900000.0
2015,Brotherly Love,tt3787742,Brotherly Love,57.0,Horror,,,en,Brotherly Love,2015-04-24,Horror,,,"Apr 24, 2015","$478,595","$478,595",1900000.0
2015,Burnt,tt2503944,Burnt,101.0,"Comedy,Drama",6.6,95988.0,en,Burnt,2015-10-23,Comedy,Drama,,"Oct 30, 2015","$13,651,946","$36,773,510",20000000.0
2015,By the Sea,tt3707106,By the Sea,122.0,"Drama,Romance",5.3,16206.0,en,By the Sea,2015-11-13,Drama,Romance,,"Nov 13, 2015","$538,460","$3,727,746",10000000.0
2015,Captive,tt3268668,Captive,97.0,"Action,Crime,Drama",5.4,6017.0,en,Captive,2015-09-18,Action,Crime,Drama,"Sep 18, 2015","$2,583,301","$2,791,973",2000000.0
2015,Carol,tt2402927,Carol,118.0,"Drama,Romance",7.2,100680.0,en,Carol,2015-11-20,Drama,Romance,,"Nov 20, 2015","$12,711,491","$42,843,521",11800000.0
2015,Chain of Command,tt4340720,Echo Effect,88.0,"Action,Thriller",3.5,1189.0,en,Chain of Command,2015-09-08,Action,Thriller,,"Sep 8, 2015",$0,$0,"$4,000,000"
2015,Chappie,tt1823672,Chappie,120.0,"Action,Crime,Drama",6.8,213733.0,en,Chappie,2015-03-06,Action,Crime,Drama,"Mar 6, 2015","$31,569,268","$105,002,056",49000000.0
2015,Checkmate,tt3781616,Checkmate,102.0,"Action,Crime,Thriller",2.9,931.0,en,Checkmate,2015-07-03,Action,Crime,Thriller,"Sep 8, 2015",$0,$0,"$1,500,000"
2015,Child 44,tt1014763,Child 44,137.0,"Crime,Drama,History",6.5,59477.0,en,Child 44,2015-04-17,Crime,Drama,History,"Apr 17, 2015","$1,224,330","$8,004,221",50000000.0
2015,Cinderella,tt1661199,Cinderella,105.0,"Drama,Family,Fantasy",6.9,142792.0,en,Cinderella,2015-03-13,Drama,Family,Fantasy,"Mar 13, 2015","$201,151,353","$534,551,353",95000000.0
2015,Cinderella,tt5089556,Cinderella,113.0,Fantasy,,,en,Cinderella,2015-03-13,Fantasy,,,"Mar 13, 2015","$201,151,353","$534,551,353",95000000.0
2015,Close Range,tt3511596,Close Range,80.0,"Action,Crime",5.0,3974.0,en,Close Range,2015-12-11,Action,Crime,,"Dec 11, 2015",$0,$0,3000000.0
2015,Concussion,tt3322364,Concussion,123.0,"Biography,Drama,Sport",7.1,77576.0,en,Concussion,2015-12-25,Biography,Drama,Sport,"Dec 25, 2015","$34,531,832","$50,363,790",57000000.0
2015,Cop Car,tt3813310,Cop Car,88.0,"Crime,Thriller",6.3,27081.0,en,Cop Car,2015-08-07,Crime,Thriller,,"Aug 7, 2015","$134,552","$143,658",5000000.0
2015,Counting,tt4462082,Counting,111.0,Documentary,6.0,126.0,en,Counting,2015-07-31,Documentary,,,"Jul 31, 2015","$8,374","$8,374","$50,000"
2015,Creed,tt3076658,Creed,133.0,"Drama,Sport",7.6,224671.0,en,Creed,2015-11-25,Drama,Sport,,"Nov 25, 2015","$109,767,581","$173,567,581",40000000.0
2015,Criminal Activities,tt3687310,Criminal Activities,94.0,"Crime,Drama,Thriller",5.8,7739.0,en,Criminal Activities,2015-11-20,Crime,Drama,Thriller,"Nov 20, 2015",$0,"$386,744","$7,000,000"
2015,Crimson Peak,tt2554274,Crimson Peak,119.0,"Drama,Fantasy,Horror",6.5,119287.0,en,Crimson Peak,2015-10-16,Drama,Fantasy,Horror,"Oct 16, 2015","$31,090,320","$74,966,854",55000000.0
2015,Danny Collins,tt1772288,Danny Collins,106.0,"Biography,Comedy,Drama",7.0,27435.0,en,Danny Collins,2015-03-20,Biography,Comedy,Drama,"Mar 20, 2015","$5,637,066","$8,465,845",10000000.0
2015,Do You Believe?,tt4056738,Do You Believe?,120.0,Drama,6.1,6462.0,en,Do You Believe?,2015-03-20,Drama,,,"Mar 20, 2015","$12,985,600","$14,304,931",2300000.0
2015,Dope,tt3850214,Dope,103.0,"Comedy,Crime,Drama",7.2,76557.0,en,Dope,2015-06-19,Comedy,Crime,Drama,"Jun 19, 2015","$17,506,470","$18,190,831",7000000.0
2015,Drunk Wedding,tt1950135,Drunk Wedding,81.0,Comedy,4.6,729.0,en,Drunk Wedding,2015-05-22,Comedy,,,"May 22, 2015","$3,301","$3,301",600000.0
2015,Entourage,tt1674771,Entourage,104.0,Comedy,6.6,71519.0,en,Entourage,2015-06-03,Comedy,,,"Jun 3, 2015","$32,363,404","$46,438,538",39000000.0
2015,Everest,tt2719848,Everest,121.0,"Action,Adventure,Biography",7.1,181133.0,en,Everest,2015-09-18,Action,Adventure,Biography,"Sep 18, 2015","$43,482,270","$221,297,061",55000000.0
2015,Exeter,tt1945044,Exeter,91.0,"Horror,Mystery,Thriller",4.5,5156.0,en,Exeter,2015-03-26,Horror,Mystery,Thriller,"Sep 1, 2015",$0,"$489,792","$25,000"
2015,Exeter,tt4931374,Exeter,92.0,Unknown,,,en,Exeter,2015-03-26,Unknown,,,"Sep 1, 2015",$0,"$489,792","$25,000"
2015,Fantastic Four,tt1502712,Fantastic Four,100.0,"Action,Adventure,Drama",4.3,140148.0,en,Fantastic Four,2015-08-07,Action,Adventure,Drama,"Aug 7, 2015","$56,117,548","$167,849,187",155000000.0
2015,Fifty Shades of Grey,tt2322441,Fifty Shades of Grey,125.0,"Drama,Romance,Thriller",4.1,279126.0,en,Fifty Shades of Grey,2015-02-13,Drama,Romance,Thriller,"Feb 13, 2015","$166,167,230","$570,998,101","$40,000,000"
