start_year,title,tconst,original_title_imdb,runtime_minutes,genres,averagerating,numvotes,original_language,original_title_mvdb,release_date_imdb,studio,domestic_gross_imdb,foreign_gross,id,release_date_tn,production_budget,domestic_gross_tn,worldwide_gross,budget_wiki
2014,She's Beautiful When She's Angry,tt3319508,She's Beautiful When She's Angry,92.0,"Documentary,History",7.9,1337.0,en,She's Beautiful When She's Angry,2014-12-05,,,,,,,,,Unknown
2014,Shirin in Love,tt2040504,Shirin in Love,104.0,"Comedy,Romance",5.1,603.0,en,Shirin in Love,2014-03-14,,,,,,,,,Unknown
2014,Shock Value,tt3243464,Shock Value,91.0,"Comedy,Horror",5.6,503.0,en,Shock Value,2014-08-01,,,,,,,,,Unknown
2014,Showing Up,tt1244661,Showing Up,83.0,Documentary,7.6,42.0,en,Showing Up,2014-02-25,,,,,,,,,Unknown
2014,Showrunners: The Art of Running a TV Show,tt1942971,Showrunners: The Art of Running a TV Show,90.0,"Biography,Documentary",6.7,1120.0,en,Showrunners: The Art of Running a TV Show,2014-10-31,,,,,,,,,Unknown
2014,Sign Painters,tt3358998,Sign Painters,81.0,Documentary,7.1,105.0,en,Sign Painters,2014-05-13,,,,,,,,,Unknown
2014,Silenced,tt2827908,Silenced,102.0,"Documentary,Drama",7.7,324.0,en,Silenced,2014-11-19,,,,,,,,,Unknown
2014,Sin City: A Dame to Kill For,tt0458481,Sin City: A Dame to Kill For,102.0,"Crime,Thriller",6.5,140666.0,en,Sin City: A Dame to Kill For,2014-08-22,,,,16.0,"Aug 22, 2014","$65,000,000","$13,757,804","$40,650,842",65000000
2014,Sinbad: The Fifth Voyage,tt1403862,Sinbad: The Fifth Voyage,89.0,"Action,Adventure,Fantasy",5.4,4544.0,en,Sinbad: The Fifth Voyage,2014-02-07,,,,,,,,,650000
2014,Sing Over Me,tt2709740,Sing Over Me,85.0,"Biography,Documentary,Drama",6.2,23.0,en,Sing Over Me,2014-02-15,,,,,,,,,Unknown
2014,Sister,tt3082920,Sister,109.0,"Drama,Family",6.7,246.0,en,Sister,2014-04-25,,,,,,,,,Unknown
2014,Six Dance Lessons in Six Weeks,tt1670994,Six Dance Lessons in Six Weeks,107.0,"Comedy,Drama",6.7,225.0,en,Six Dance Lessons in Six Weeks,2014-12-12,,,,,,,,,Unknown
2014,Skanks,tt3139700,Skanks,85.0,"Comedy,Documentary,Musical",8.2,20.0,en,Skanks,2014-07-22,,,,,,,,,Unknown
2014,Skin Trade,tt1641841,Skin Trade,96.0,"Action,Crime,Thriller",5.7,6942.0,en,Skin Trade,2014-11-07,,,,,,,,,9000000
2014,Sledge,tt2708306,Sledge,75.0,Horror,3.4,100.0,en,Sledge,2014-09-02,,,,,,,,,Unknown
2014,Sleeping Beauty,tt3334390,Sleeping Beauty,88.0,"Action,Adventure,Drama",3.5,133.0,en,Sleeping Beauty,2014-05-13,,,,,,,,,Unknown
2014,Sleeping Beauty,tt3343136,Sleeping Beauty,89.0,"Adventure,Fantasy,Horror",2.8,1736.0,en,Sleeping Beauty,2014-05-13,,,,,,,,,Unknown
2014,Sleepless in America,tt4244650,Sleepless in America,45.0,Documentary,7.5,29.0,en,Sleepless in America,2014-11-30,,,,,,,,,21000000
2014,SlingShot,tt3242934,SlingShot,88.0,"Biography,Documentary,News",7.7,869.0,en,SlingShot,2014-03-14,,,,,,,,,Unknown
2014,Slit Mouth Woman in LA,tt3885442,Slit Mouth Woman in LA,104.0,"Action,Horror,Mystery",4.2,67.0,en,Slit Mouth Woman in LA,2014-11-12,,,,,,,,,Unknown
2014,Small Time,tt2310109,Small Time,104.0,Drama,6.0,1220.0,en,Small Time,2014-04-18,,,,,,,,,Unknown
2014,Smuggler,tt3097706,Smuggler,90.0,Action,,,en,Smuggler,2014-01-01,,,,,,,,,Unknown
2014,Someone Marry Barry,tt1978532,Someone Marry Barry,87.0,Comedy,5.9,6986.0,en,Someone Marry Barry,2014-02-07,,,,,,,,,Unknown
2014,Something Wicked,tt1327601,Something Wicked,95.0,"Drama,Horror,Mystery",4.8,1243.0,en,Something Wicked,2014-04-04,,,,,,,,,3000000
2014,Son of God,tt3210686,Son of God,138.0,"Biography,Drama,History",5.8,17606.0,en,Son of God,2014-02-28,Fox,59700000.0,8100000,11.0,"Feb 28, 2014","$22,000,000","$59,700,064","$70,949,793",22000000
2014,Son of a Gun,tt2452200,Son of a Gun,108.0,"Action,Crime,Drama",6.5,24236.0,en,Son of a Gun,2014-12-11,,,,,,,,,Unknown
2014,Song of the Sea,tt1865505,Song of the Sea,93.0,"Adventure,Animation,Drama",8.1,43966.0,en,Song of the Sea,2014-12-19,GK,858000.0,,,,,,,7500000
2014,Sound and Chaos: The Story of BC Studio,tt3387276,Sound and Chaos: The Story of BC Studio,71.0,"Biography,Documentary,Music",7.9,10.0,en,Sound and Chaos: The Story of BC Studio,2014-07-17,,,,,,,,,Unknown
2014,Sounding the Alarm: Battling the Autism Epidemic,tt3992778,Sounding the Alarm: Battling the Autism Epidemic,58.0,Documentary,6.3,43.0,en,Sounding the Alarm: Battling the Autism Epidemic,2014-04-15,,,,,,,,,Unknown
2014,Space Station 76,tt2369317,Space Station 76,93.0,"Comedy,Drama,Sci-Fi",4.9,7263.0,en,Space Station 76,2014-09-19,,,,,,,,,Unknown
2014,Space Trucker Bruce,tt3625906,Space Trucker Bruce,87.0,"Comedy,Sci-Fi",5.3,74.0,en,Space Trucker Bruce,2014-03-01,,,,,,,,,Unknown
2014,Spanish Lake,tt1977915,Spanish Lake,79.0,Documentary,6.6,172.0,en,Spanish Lake,2014-06-13,,,,,,,,,Unknown
2014,Spermicide,tt3512956,Spermicide,92.0,"Comedy,Crime,Thriller",4.6,25.0,en,Spermicide,2014-01-01,,,,,,,,,Unknown
2014,Spies of Mississippi,tt2691786,Spies of Mississippi,53.0,Documentary,7.5,86.0,en,Spies of Mississippi,2014-02-10,,,,,,,,,Unknown
2014,Spirit in the Woods,tt2942620,Spirit in the Woods,79.0,"Horror,Mystery",4.3,597.0,en,Spirit in the Woods,2014-03-15,,,,,,,,,Unknown
2014,Spring,tt3395184,Spring,109.0,"Horror,Romance,Sci-Fi",6.7,20904.0,en,Spring,2014-03-20,,,,,,,,,Unknown
2014,Spyfall,tt3462616,Spyfall,79.0,Comedy,1.3,135.0,en,Spyfall,2014-08-27,,,,,,,,,Unknown
2014,Squatters,tt2099731,Squatters,73.0,Comedy,3.2,8.0,en,Squatters,2014-05-14,,,,,,,,,Unknown
2014,St. Vincent,tt2170593,St. Vincent,102.0,"Comedy,Drama",7.3,89372.0,en,St. Vincent,2014-10-31,Wein.,44100000.0,10700000,61.0,"Oct 10, 2014","$13,000,000","$44,137,712","$54,837,234",Unknown
2014,Stage Fright,tt2190838,Stage Fright,89.0,"Comedy,Horror,Musical",5.2,4089.0,en,Stage Fright,2014-04-03,,,,,,,,,Unknown
2014,Stand,tt3420848,Stand,87.0,"Drama,Mystery,Romance",6.1,147.0,en,Stand,2014-06-20,,,,,,,,,Unknown
2014,Stand Down Soldier,tt2431332,Stand Down Soldier,82.0,Drama,5.3,13.0,en,Stand Down Soldier,2014-07-09,,,,,,,,,Unknown
2014,Standby,tt1645916,Standby,90.0,"Comedy,Romance",5.8,1462.0,en,Standby,2014-12-12,,,,,,,,,Unknown
2014,Starcrossed,tt3115694,Starcrossed,78.0,"Drama,Romance,Thriller",4.0,109.0,en,Starcrossed,2014-09-28,,,,,,,,,Unknown
2014,Starry Eyes,tt2793490,Starry Eyes,98.0,"Drama,Fantasy,Horror",6.0,15969.0,en,Starry Eyes,2014-11-14,,,,,,,,,Unknown
2014,Starve,tt3350890,Starve,98.0,"Horror,Thriller",4.7,887.0,en,Starve,2014-10-03,,,,,,,,,Unknown
2014,Starving in Suburbia,tt3257692,Thinspiration,84.0,"Biography,Drama",6.2,1107.0,en,Starving in Suburbia,2014-04-26,,,,,,,,,Unknown
2014,Station to Station,tt3574500,Station to Station,90.0,Music,,,en,Station to Station,2014-12-31,,,,,,,,,Unknown
2014,Step Up All In,tt2626350,Step Up All In,112.0,"Drama,Music,Romance",6.0,30420.0,en,Step Up All In,2014-07-25,LG/S,14900000.0,71300000,,,,,,35000000
2014,Still Alice,tt3316960,Still Alice,101.0,Drama,7.5,116832.0,en,Still Alice,2014-12-05,,,,,,,,,4000000
2014,Still Life,tt3494584,Naturaleza muerta,97.0,"Horror,Mystery,Thriller",6.2,99.0,en,Still Life,2014-05-18,,,,,,,,,Unknown
2014,Stomping Ground,tt2517298,Stomping Ground,80.0,"Comedy,Horror",4.9,203.0,en,Stomping Ground,2014-06-08,,,,,,,,,Unknown
2014,Stonehearst Asylum,tt1772264,Eliza Graves,112.0,"Drama,Horror,Thriller",6.8,46031.0,en,Stonehearst Asylum,2014-10-24,,,,,,,,,Unknown
2014,Stop at Nothing: The Lance Armstrong Story,tt3511812,Stop at Nothing: The Lance Armstrong Story,104.0,"Biography,Documentary,Sport",7.5,2441.0,en,Stop at Nothing: The Lance Armstrong Story,2014-10-31,,,,,,,,,Unknown
2014,Stranglehold,tt2560130,Stranglehold,92.0,"Drama,Sci-Fi,Thriller",5.2,15.0,en,Stranglehold,2014-05-01,,,,,,,,,Unknown
2014,Stretch,tt2494280,Stretch,94.0,"Comedy,Crime",6.5,27302.0,en,Stretch,2014-10-14,,,,,,,,,5000000
2014,Strictly Sacred: The Story of Girl Trouble,tt3803818,Strictly Sacred: The Story of Girl Trouble,95.0,"Biography,Comedy,Documentary",9.2,5.0,en,Strictly Sacred: The Story of Girl Trouble,2014-05-26,,,,,,,,,Unknown
2014,Strike One,tt1965118,Strike One,102.0,"Action,Crime,Drama",4.7,244.0,en,Strike One,2014-10-23,,,,,,,,,Unknown
2014,Stripped,tt2488042,Stripped,85.0,Documentary,7.1,394.0,en,Stripped,2014-04-01,,,,,,,,,Unknown
2014,Such Good People,tt2486880,Such Good People,97.0,"Comedy,Mystery",4.7,399.0,en,Such Good People,2014-05-09,,,,,,,,,Unknown
2014,Sugar Daddies,tt4329098,Sugar Daddies,90.0,"Drama,Thriller",5.1,867.0,en,Sugar Daddies,2014-12-23,,,,,,,,,Unknown
2014,Suite Française,tt0900387,Suite Française,107.0,"Drama,Romance,War",7.0,19978.0,en,Suite Française,2014-11-05,,,,,,,,,Unknown
2014,Summer '82: When Zappa Came to Sicily,tt3124986,Summer '82: When Zappa Came to Sicily,81.0,"Biography,Documentary,Music",7.1,27.0,en,Summer '82: When Zappa Came to Sicily,2014-10-05,,,,,,,,,Unknown
2014,Summer Snow,tt2404385,Summer Snow,89.0,Drama,6.2,199.0,en,Summer Snow,2014-07-25,,,,,,,,,Unknown
2014,Summer of Blood,tt3625352,Summer of Blood,86.0,"Comedy,Horror",5.4,999.0,en,Summer of Blood,2014-10-17,,,,,,,,,Unknown
2014,Summer's Shadow,tt2955186,Summer's Shadow,102.0,"Drama,Family",6.8,60.0,en,Summer's Shadow,2014-06-23,,,,,,,,,Unknown
2014,Super Duper Alice Cooper,tt3228830,Super Duper Alice Cooper,98.0,"Biography,Documentary,Music",7.4,893.0,en,Super Duper Alice Cooper,2014-04-17,,,,,,,,,Unknown
2014,Supremacy,tt2245151,Supremacy,110.0,"Drama,Thriller",6.0,4229.0,en,Supremacy,2014-06-12,,,,,,,,,1000000
2014,Swearnet Live,tt3599642,Swearnet Live,75.0,Comedy,4.4,394.0,en,Swearnet Live,2014-10-01,,,,,,,,,Unknown
2014,Swelter,tt2112277,Swelter,96.0,"Action,Crime,Drama",4.6,2536.0,en,Swelter,2014-04-20,,,,42.0,"Aug 12, 2014","$8,000,000",$0,"$44,197",8000000
2014,Take Care,tt3120054,Take Care,94.0,"Comedy,Drama,Romance",6.1,2782.0,en,Take Care,2014-03-07,,,,,,,,,Unknown
2014,Take Me to the River,tt3498950,Take Me to the River,95.0,"Documentary,Music",6.7,129.0,en,Take Me to the River,2014-03-11,,,,,,,,,Unknown
2014,Tales of Poe,tt1829744,Tales of Poe,120.0,"Fantasy,Horror,Thriller",4.5,142.0,en,Tales of Poe,2014-01-01,,,,,,,,,Unknown
2014,Tales of the Grim Sleeper,tt3904186,Tales of the Grim Sleeper,110.0,"Crime,Documentary",7.0,2389.0,en,Tales of the Grim Sleeper,2014-08-29,,,,,,,,,Unknown
2014,Tammy,tt2103254,Tammy,97.0,"Comedy,Romance",4.9,44345.0,en,Tammy,2014-07-03,WB (NL),84500000.0,16000000,3.0,"Jul 2, 2014","$20,000,000","$84,525,432","$96,407,655",Unknown
2014,Tapped Out,tt2361184,Tapped Out,105.0,"Action,Drama,Sport",5.4,1987.0,en,Tapped Out,2014-05-27,,,,,,,,,Unknown
2014,Targeting,tt2392842,Targeting,85.0,Drama,4.6,103.0,en,Targeting,2014-06-03,,,,,,,,,Unknown
2014,Tasmanian Tiger,tt2392680,Tasmanian Tiger,82.0,"Comedy,Drama",8.4,5.0,en,Tasmanian Tiger,2014-04-16,,,,,,,,,Unknown
2014,Team Hot Wheels: The Origin of Awesome!,tt3823912,Team Hot Wheels: The Origin of Awesome!,80.0,"Adventure,Animation,Family",5.4,137.0,en,Team Hot Wheels: The Origin of Awesome!,2014-06-07,,,,,,,,,Unknown
2014,Teenage Mutant Ninja Turtles,tt1291150,Teenage Mutant Ninja Turtles,101.0,"Action,Adventure,Comedy",5.8,192220.0,en,Teenage Mutant Ninja Turtles,2014-08-08,,,,68.0,"Aug 8, 2014","$125,000,000","$191,204,754","$485,004,754",150000000
2014,Tell,tt2724236,Tell,89.0,"Action,Crime,Drama",5.6,1522.0,en,Tell,2014-12-04,,,,,,,,,Unknown
2014,Telling of the Shoes,tt1881064,Telling of the Shoes,94.0,Drama,5.4,37.0,en,Telling of the Shoes,2014-02-01,,,,,,,,,Unknown
2014,Ten,tt2496400,Ten,83.0,"Adventure,Horror,Mystery",5.4,623.0,en,Ten,2014-03-28,,,,,,,,,Unknown
2014,Tentacle 8,tt2048875,Tentacle 8,124.0,"Drama,Mystery,Thriller",5.4,88.0,en,Tentacle 8,2014-03-25,,,,,,,,,Unknown
2014,Test,tt4131188,Ispytanie,96.0,Drama,7.2,423.0,en,Test,2014-09-27,,,,89.0,"Jun 6, 2014","$250,000","$18,823","$18,823",Unknown
2014,That Awkward Moment,tt1800246,That Awkward Moment,94.0,"Comedy,Romance",6.2,92148.0,en,That Awkward Moment,2014-01-31,Focus,26100000.0,14400000,78.0,"Jan 31, 2014","$8,000,000","$26,068,955","$53,068,955",8000000
2014,That Guy Dick Miller,tt2529132,That Guy Dick Miller,91.0,"Biography,Documentary",7.4,276.0,en,That Guy Dick Miller,2014-03-07,,,,,,,,,Unknown
2014,That Sugar Film,tt3892434,That Sugar Film,90.0,Documentary,7.4,8012.0,en,That Sugar Film,2014-07-31,,,,,,,,,Unknown
2014,That's Not Funny,tt3723974,That's Not Funny,90.0,"Comedy,Documentary,History",7.0,110.0,en,That's Not Funny,2014-06-18,,,,,,,,,10000000
2014,The (Dead Mothers) Club,tt2328773,The (Dead Mothers) Club,75.0,Documentary,6.1,127.0,en,The (Dead Mothers) Club,2014-05-12,,,,,,,,,2000000
2014,The 10 Year Plan,tt3239442,The 10 Year Plan,90.0,"Comedy,Romance",6.0,3433.0,en,The 10 Year Plan,2014-09-06,,,,,,,,,Unknown
2014,The 13th Unit,tt2063804,"The Darkness, Rage and the Fury",79.0,"Horror,Sci-Fi,Thriller",2.8,409.0,en,The 13th Unit,2014-02-01,,,,,,,,,Unknown
2014,The Activist,tt2631072,The Activist,90.0,Thriller,5.5,79.0,en,The Activist,2014-03-07,,,,,,,,,Unknown
2014,The Adventures of Paula Peril,tt3916634,The Adventures of Paula Peril,82.0,Adventure,6.5,44.0,en,The Adventures of Paula Peril,2014-02-25,,,,,,,,,Unknown
2014,The Amazing Spider-Man 2,tt1872181,The Amazing Spider-Man 2,142.0,"Action,Adventure,Sci-Fi",6.6,388363.0,en,The Amazing Spider-Man 2,2014-05-02,Sony,202900000.0,506100000,56.0,"May 2, 2014","$200,000,000","$202,853,933","$708,996,336",293000000
2014,The Angriest Man in Brooklyn,tt1294970,The Angriest Man in Brooklyn,83.0,"Comedy,Drama",5.7,19659.0,en,The Angriest Man in Brooklyn,2014-05-23,,,,,,,,,Unknown
2014,The Anomaly,tt2962726,The Anomaly,97.0,"Action,Sci-Fi,Thriller",4.8,6832.0,en,The Anomaly,2014-07-04,,,,,,,,,Unknown
2014,The Appearing,tt2290709,The Appearing,92.0,"Horror,Mystery,Thriller",3.1,1337.0,en,The Appearing,2014-03-25,,,,,,,,,Unknown
2014,The Apprentice,tt5571474,The Apprentice,,Documentary,7.1,26.0,en,The Apprentice,2014-04-26,,,,,,,,,Unknown
2014,The Babadook,tt2321549,The Babadook,94.0,"Drama,Horror",6.8,171411.0,en,The Babadook,2014-11-28,IFC,964000.0,9300000,41.0,"Nov 28, 2014","$2,000,000","$950,792","$7,482,387",2000000
2014,The Badger Game,tt2836434,The Badger Game,99.0,"Crime,Drama,Thriller",5.5,652.0,en,The Badger Game,2014-09-26,,,,,,,,,Unknown
2014,The Bag Man,tt2212008,The Bag Man,108.0,"Crime,Drama,Thriller",5.2,15499.0,en,The Bag Man,2014-02-28,,,,,,,,,Unknown
2014,The Barefoot Artist,tt2776638,The Barefoot Artist,83.0,"Biography,Documentary,Family",6.7,15.0,en,The Barefoot Artist,2014-12-05,,,,,,,,,Unknown
2014,The Barkley Marathons: The Race That Eats Its Young,tt2400291,The Barkley Marathons: The Race That Eats Its Young,89.0,"Adventure,Documentary,History",7.8,3740.0,en,The Barkley Marathons: The Race That Eats Its Young,2014-10-26,,,,,,,,,Unknown
2014,The Basement,tt2531822,The Basement,108.0,Thriller,6.4,29.0,en,The Basement,2014-10-14,,,,,,,,,Unknown
2014,The Battered Bastards of Baseball,tt3445270,The Battered Bastards of Baseball,80.0,"Documentary,Sport",8.0,2533.0,en,The Battered Bastards of Baseball,2014-01-20,,,,,,,,,Unknown
2014,The Before Time,tt3297586,The Before Time,80.0,"Horror,Mystery,Thriller",3.6,159.0,en,The Before Time,2014-01-01,,,,,,,,,Unknown
2014,The Best of Me,tt1972779,The Best of Me,118.0,"Drama,Romance",6.7,59750.0,en,The Best of Me,2014-10-17,Rela.,26800000.0,9200000,42.0,"Oct 17, 2014","$26,000,000","$26,766,213","$41,059,418",26000000
2014,The Better Angels,tt2316868,The Better Angels,95.0,"Biography,Drama,History",6.1,1193.0,en,The Better Angels,2014-01-18,,,,,,,,,Unknown
2014,The Big Fat Stone,tt3618822,The Big Fat Stone,111.0,Drama,5.5,8430.0,en,The Big Fat Stone,2014-01-01,,,,,,,,,Unknown
2014,The Big Lonely,tt4574372,The Big Lonely,82.0,"Biography,Documentary",9.2,9.0,en,The Big Lonely,2014-01-01,,,,,,,,,Unknown
2014,The Black Water Vampire,tt2853182,The Black Water Vampire,82.0,"Horror,Mystery,Thriller",4.2,782.0,en,The Black Water Vampire,2014-01-21,,,,,,,,,Unknown
2014,The Bloody Indulgent,tt1745959,The Bloody Indulgent,80.0,"Comedy,Horror,Musical",4.9,56.0,en,The Bloody Indulgent,2014-08-11,,,,,,,,,Unknown
2014,The Book of Life,tt2262227,The Book of Life,95.0,"Adventure,Animation,Comedy",7.3,59486.0,en,The Book of Life,2014-10-17,,,,35.0,"Oct 17, 2014","$50,000,000","$50,151,543","$97,651,543",50000000
2014,The Boxcar Children,tt3246908,The Boxcar Children,86.0,"Adventure,Animation,Family",6.7,412.0,en,The Boxcar Children,2014-08-05,,,,,,,,,Unknown
2014,The Boxtrolls,tt0787474,The Boxtrolls,96.0,"Adventure,Animation,Comedy",6.8,50763.0,en,The Boxtrolls,2014-09-26,Focus,50800000.0,58400000,94.0,"Sep 26, 2014","$60,000,000","$50,837,305","$111,946,251",60000000
2014,The Bunker,tt1686897,The Bunker,90.0,Action,6.6,1176.0,en,The Bunker,2014-04-08,,,,,,,,,Unknown
2014,The Cabining,tt2376440,The Cabining,83.0,"Comedy,Horror,Thriller",6.2,857.0,en,The Cabining,2014-05-03,,,,,,,,,Unknown
2014,The Calling,tt1666335,The Calling,108.0,"Drama,Thriller",5.8,7350.0,en,The Calling,2014-08-05,,,,,,,,,Unknown
2014,The Canal,tt2517658,The Canal,92.0,"Horror,Mystery,Thriller",5.9,12190.0,en,The Canal,2014-10-10,,,,,,,,,Unknown
2014,The Captive,tt2326612,The Captive,112.0,"Crime,Drama,Mystery",5.9,27017.0,en,The Captive,2014-12-12,A24,1100000.0,,,,,,,Unknown
2014,The Caretakers,tt3522000,The Caretakers,102.0,Thriller,5.2,56.0,en,The Caretakers,2014-06-28,,,,,,,,,Unknown
2014,The Case Against 8,tt2107850,The Case Against 8,109.0,"Biography,Documentary,News",7.3,984.0,en,The Case Against 8,2014-06-06,,,,,,,,,Unknown
2014,The Case of the Three Sided Dream,tt3492900,The Case of the Three Sided Dream,88.0,"Biography,Documentary,Music",7.5,53.0,en,The Case of the Three Sided Dream,2014-03-11,,,,,,,,,Unknown
2014,The Christmas Dragon,tt3918686,The Christmas Dragon,106.0,"Adventure,Drama,Fantasy",4.7,479.0,en,The Christmas Dragon,2014-11-07,,,,,,,,,Unknown
2014,The Christmas Switch,tt3786326,The Christmas Switch,97.0,Family,5.4,261.0,en,The Christmas Switch,2014-12-22,,,,,,,,,Unknown
2014,The Cobbler,tt3203616,The Cobbler,99.0,"Comedy,Drama,Fantasy",5.8,47710.0,en,The Cobbler,2014-09-11,,,,,,,,,10000000
2014,The Coed and the Zombie Stoner,tt3608654,The Coed and the Zombie Stoner,91.0,"Comedy,Horror",3.7,1155.0,en,The Coed and the Zombie Stoner,2014-04-18,,,,,,,,,Unknown
2014,The Coffee Shop,tt2331107,The Coffee Shop,90.0,"Comedy,Romance",3.7,70.0,en,The Coffee Shop,2014-01-01,,,,,,,,,Unknown
2014,The Control Group,tt2270372,The Control Group,84.0,"Action,Horror,Sci-Fi",3.8,118.0,en,The Control Group,2014-10-22,,,,,,,,,Unknown
2014,The Cult of JT LeRoy,tt3756484,The Cult of JT LeRoy,92.0,"Biography,Crime,Documentary",6.7,74.0,en,The Cult of JT LeRoy,2014-11-14,,,,,,,,,Unknown
2014,The Culture High,tt1778338,The Culture High,120.0,"Documentary,News",8.3,3477.0,en,The Culture High,2014-09-18,,,,,,,,,Unknown
2014,The Cure,tt2175947,The Cure,90.0,"Action,Sci-Fi,Thriller",3.5,679.0,en,The Cure,2014-02-06,,,,,,,,,Unknown
2014,The Cure,tt3462384,The Cure,97.0,"Action,Crime,Thriller",,,en,The Cure,2014-02-06,,,,,,,,,Unknown
2014,The Current: Explore the Healing Powers of the Ocean,tt3566564,The Current: Explore the Healing Powers of the Ocean,46.0,"Action,Adventure,Documentary",,,en,The Current: Explore the Healing Powers of the Ocean,2014-02-01,,,,,,,,,Unknown
2014,The Damned Thing,tt3748076,The Damned Thing,84.0,"Horror,Thriller",3.0,193.0,en,The Damned Thing,2014-12-05,,,,,,,,,Unknown
2014,The Dark Place,tt2196059,The Dark Place,87.0,"Mystery,Thriller",4.6,254.0,en,The Dark Place,2014-06-14,,,,,,,,,20000000
2014,The David Dance,tt1478354,The David Dance,108.0,Drama,7.4,65.0,en,The David Dance,2014-03-08,,,,,,,,,Unknown
2014,The Dead the Damned and the Darkness,tt3449302,The Dead the Damned and the Darkness,90.0,"Action,Horror,Thriller",3.1,281.0,en,The Dead the Damned and the Darkness,2014-10-07,,,,,,,,,Unknown
2014,The Device,tt3593120,The Device,90.0,"Horror,Sci-Fi,Thriller",3.2,1004.0,en,The Device,2014-12-16,,,,,,,,,Unknown
2014,The Devil in White,tt3466380,The Devil in White,113.0,"Horror,Sci-Fi",4.1,33.0,en,The Devil in White,2014-01-27,,,,,,,,,Unknown
2014,The Devil's Hand,tt2290739,Where the Devil Hides,86.0,"Horror,Thriller",5.0,3339.0,en,Where the Devil Hides,2014-10-10,RAtt.,5700.0,,,,,,,Unknown
2014,The Disappearance of Eleanor Rigby: Them,tt3729920,The Disappearance of Eleanor Rigby: Them,123.0,"Drama,Romance",6.3,10816.0,en,The Disappearance of Eleanor Rigby: Them,2014-09-12,,,,,,,,,Unknown
2014,The Dog Who Saved Easter,tt3307800,The Dog Who Saved Easter,87.0,Family,3.8,159.0,en,The Dog Who Saved Easter,2014-04-08,,,,,,,,,Unknown
2014,The Drop,tt1600196,The Drop,106.0,"Crime,Drama",7.1,132161.0,en,The Drop,2014-09-12,FoxS,10700000.0,7900000,16.0,"Sep 12, 2014","$12,600,000","$10,724,389","$19,054,534",12600000
2014,The Duke of Burgundy,tt2570858,The Duke of Burgundy,104.0,"Drama,Mystery,Romance",6.6,10301.0,en,The Duke of Burgundy,2014-10-18,,,,,,,,,Unknown
2014,The Editor,tt3067274,The Editor,95.0,"Comedy,Crime,Horror",6.0,2133.0,en,The Editor,2014-10-18,,,,,,,,,Unknown
2014,The Equalizer,tt0455944,The Equalizer,132.0,"Action,Crime,Thriller",7.2,302302.0,en,The Equalizer,2014-09-26,Sony,101500000.0,90800000,96.0,"Sep 26, 2014","$55,000,000","$101,530,738","$192,903,624",73000000
2014,The Expendables 3,tt2333784,The Expendables 3,126.0,"Action,Adventure,Thriller",6.1,156432.0,en,The Expendables 3,2014-08-15,LGF,39300000.0,175300000,96.0,"Aug 15, 2014","$100,000,000","$39,322,544","$209,461,378",100000000
2014,The Extendables,tt0996664,The Extendables,84.0,Comedy,4.2,181.0,en,The Extendables,2014-08-22,,,,,,,,,Unknown
2014,The Fault in Our Stars,tt2582846,The Fault in Our Stars,126.0,"Drama,Romance",7.7,315135.0,en,The Fault in Our Stars,2014-05-16,,,,43.0,"Jun 6, 2014","$12,000,000","$124,872,350","$307,166,834",Unknown
2014,The Formula,tt2328490,The Formula,90.0,"Comedy,Romance",2.7,679.0,en,The Formula,2014-04-15,,,,,,,,,Unknown
2014,The Frame,tt2567038,The Frame,127.0,"Crime,Drama,Fantasy",6.6,2796.0,en,The Frame,2014-11-21,,,,,,,,,Unknown
2014,The Gambler,tt2039393,The Gambler,111.0,"Crime,Drama,Thriller",6.0,59995.0,en,The Gambler,2014-12-25,Par.,33700000.0,5600000,25.0,"Dec 10, 2014","$25,000,000","$33,680,992","$38,718,031",31000000
2014,The Ganzfeld Haunting,tt1956655,The Ganzfeld Haunting,87.0,"Horror,Thriller",3.2,605.0,en,The Ganzfeld Haunting,2014-07-17,,,,,,,,,Unknown
2014,The Gays,tt4135016,The Gays,68.0,Comedy,4.1,15.0,en,The Gays,2014-02-25,,,,,,,,,Unknown
2014,The Gift,tt3474788,An Bronntanas,113.0,"Action,Drama,Thriller",7.5,489.0,en,The Gift,2014-07-26,,,,,,,,,Unknown
2014,The Giver,tt0435651,The Giver,97.0,"Drama,Romance,Sci-Fi",6.5,104999.0,en,The Giver,2014-08-11,Wein.,45100000.0,21900000,2.0,"Aug 15, 2014","$25,000,000","$45,090,374","$66,540,205",25000000
2014,The Good Lie,tt2652092,The Good Lie,110.0,"Biography,Drama",7.4,25232.0,en,The Good Lie,2014-09-10,WB,2700000.0,,,,,,,Unknown
2014,The Gospel of John,tt3454828,The Gospel of John,160.0,Drama,7.8,563.0,en,The Gospel of John,2014-12-01,,,,,,,,,Unknown
2014,The Gospel of Matthew,tt3248148,The Gospel of Matthew,190.0,Drama,8.4,54.0,en,The Gospel of Matthew,2014-01-01,,,,,,,,,Unknown
2014,The Grand Budapest Hotel,tt2278388,The Grand Budapest Hotel,99.0,"Adventure,Comedy,Crime",8.1,633604.0,en,The Grand Budapest Hotel,2014-03-07,FoxS,59300000.0,115500000,27.0,"Mar 7, 2014","$31,000,000","$59,076,019","$163,981,261",25000000
2014,The Greasy Hands Preachers,tt4027210,The Greasy Hands Preachers,90.0,Documentary,7.9,61.0,en,The Greasy Hands Preachers,2014-09-26,,,,,,,,,Unknown
